dataset,language,spkid,gender,whisper_path,normal_path,whisper_length,normal_length,paired,transcription
wtimit,"EN,MA,JP",000,M,s000/audio/s000u182w.wav,s000/audio/s000u182n.wav,52160.0,54282.0,True,Thick glue oozed out of the tube.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u183w.wav,s000/audio/s000u183n.wav,56552.0,52623.0,True,Why else would Danny allow others to go?
wtimit,"EN,MA,JP",000,M,s000/audio/s000u184w.wav,s000/audio/s000u184n.wav,60944.0,58850.0,True,The cat's meow always hurts my ears.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u185w.wav,s000/audio/s000u185n.wav,60944.0,48665.0,True,Did you buy any corduroy overalls?
wtimit,"EN,MA,JP",000,M,s000/audio/s000u186w.wav,s000/audio/s000u186n.wav,54905.0,52122.0,True,Would a tomboy often play outdoors?
wtimit,"EN,MA,JP",000,M,s000/audio/s000u187w.wav,s000/audio/s000u187n.wav,50512.0,43873.0,True,They often go out in the evening.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u188w.wav,s000/audio/s000u188n.wav,69730.0,61946.0,True,Who authorized the unlimited expense account?
wtimit,"EN,MA,JP",000,M,s000/audio/s000u189w.wav,s000/audio/s000u189n.wav,70827.0,74122.0,True,Destroy every file related to my audits.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u190w.wav,s000/audio/s000u190n.wav,56003.0,63415.0,True,Serve the coleslaw after I add the oil.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u191w.wav,s000/audio/s000u191n.wav,64788.0,74945.0,True,Withdraw all phony accusations at once.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u192w.wav,s000/audio/s000u192n.wav,66984.0,60944.0,True,Straw hats are out of fashion this year.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u193w.wav,s000/audio/s000u193n.wav,62043.0,67533.0,True,Why buy oil when you always use mine?
wtimit,"EN,MA,JP",000,M,s000/audio/s000u194w.wav,s000/audio/s000u194n.wav,52160.0,42826.0,True,They enjoy it when I audition.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u195w.wav,s000/audio/s000u195n.wav,57650.0,51062.0,True,Would you allow acts of violence?
wtimit,"EN,MA,JP",000,M,s000/audio/s000u196w.wav,s000/audio/s000u196n.wav,51611.0,43650.0,True,How do oysters make pearls?
wtimit,"EN,MA,JP",000,M,s000/audio/s000u197w.wav,s000/audio/s000u197n.wav,59298.0,55180.0,True,Draw each graph on a new axis.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u198w.wav,s000/audio/s000u198n.wav,79612.0,66709.0,True,Norwegian sweaters are made of lamb's wool.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u199w.wav,s000/audio/s000u199n.wav,95535.0,84005.0,True,Young children should avoid exposure to contagious diseases.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u200w.wav,s000/audio/s000u200n.wav,68082.0,70827.0,True,Ralph controlled the stopwatch from the bleachers.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u201w.wav,s000/audio/s000u201n.wav,76318.0,76592.0,True,Approach your interview with statuesque composure.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u202w.wav,s000/audio/s000u202n.wav,52160.0,47767.0,True,How much allowance do you get?
wtimit,"EN,MA,JP",000,M,s000/audio/s000u203w.wav,s000/audio/s000u203n.wav,53258.0,50512.0,True,The causeway ended abruptly at the shore.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u204w.wav,s000/audio/s000u204n.wav,66066.0,50512.0,True,Even I occasionally get the Monday blues!
wtimit,"EN,MA,JP",000,M,s000/audio/s000u205w.wav,s000/audio/s000u205n.wav,81600.0,68082.0,True,Military personnel are expected to obey government orders.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u206w.wav,s000/audio/s000u206n.wav,75659.0,73573.0,True,"When peeling an orange, it is hard not to spray juice."
wtimit,"EN,MA,JP",000,M,s000/audio/s000u207w.wav,s000/audio/s000u207n.wav,46669.0,47218.0,True,Do you hear the sleigh bells ringing?
wtimit,"EN,MA,JP",000,M,s000/audio/s000u208w.wav,s000/audio/s000u208n.wav,65886.0,80161.0,True,Rob sat by the pond and sketched the stray geese.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u209w.wav,s000/audio/s000u209n.wav,68082.0,61494.0,True,Michael colored the bedroom wall with crayons.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u210w.wav,s000/audio/s000u210n.wav,59298.0,48865.0,True,Jeff's toy go-cart never worked!
wtimit,"EN,MA,JP",000,M,s000/audio/s000u211w.wav,s000/audio/s000u211n.wav,72475.0,59847.0,True,Only the best players enjoy popularity.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u212w.wav,s000/audio/s000u212n.wav,88946.0,80710.0,True,I gave them several choices and let them set the priorities.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u213w.wav,s000/audio/s000u213n.wav,79612.0,61494.0,True,The news agency hired a great journalist.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u214w.wav,s000/audio/s000u214n.wav,86750.0,68631.0,True,The morning dew on the spider web glistened in the sun.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u215w.wav,s000/audio/s000u215n.wav,80161.0,74671.0,True,The sermon emphasized the need for affirmative action.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u216w.wav,s000/audio/s000u216n.wav,68631.0,55454.0,True,The small boy put the worm on the hook.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u217w.wav,s000/audio/s000u217n.wav,52621.0,45571.0,True,How permanent are their records?
wtimit,"EN,MA,JP",000,M,s000/audio/s000u218w.wav,s000/audio/s000u218n.wav,79883.0,72475.0,True,Try to recall the events in chronological order.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u219w.wav,s000/audio/s000u219n.wav,86201.0,73024.0,True,Nonprofit organizations have frequent fund raisers.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u220w.wav,s000/audio/s000u220n.wav,96633.0,78514.0,True,The most recent geological survey found seismic activity.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u221w.wav,s000/audio/s000u221n.wav,71377.0,68631.0,True,Cory attacked the project with extra determination.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u222w.wav,s000/audio/s000u222n.wav,74122.0,64239.0,True,You always come up with pathological examples.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u223w.wav,s000/audio/s000u223n.wav,76776.0,60944.0,True,Put the butcher block table in the garage.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u224w.wav,s000/audio/s000u224n.wav,57650.0,46120.0,True,How good is your endurance?
wtimit,"EN,MA,JP",000,M,s000/audio/s000u225w.wav,s000/audio/s000u225n.wav,57650.0,49415.0,True,Keep the thermometer under your tongue!
wtimit,"EN,MA,JP",000,M,s000/audio/s000u226w.wav,s000/audio/s000u226n.wav,80161.0,70278.0,True,Steph could barely handle the psychological trauma.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u227w.wav,s000/audio/s000u227n.wav,57650.0,51611.0,True,It's healthier to cook without sugar.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u228w.wav,s000/audio/s000u228n.wav,62043.0,48316.0,True,The viewpoint overlooked the ocean.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u229w.wav,s000/audio/s000u229n.wav,54905.0,34041.0,True,Are you looking for employment?
wtimit,"EN,MA,JP",000,M,s000/audio/s000u230w.wav,s000/audio/s000u230n.wav,93339.0,68082.0,True,"Allow leeway here, but rationalize all errors."
wtimit,"EN,MA,JP",000,M,s000/audio/s000u231w.wav,s000/audio/s000u231n.wav,56552.0,36237.0,True,I honor my mom.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u232w.wav,s000/audio/s000u232n.wav,88946.0,75220.0,True,His failure to open the store by eight cost him his job.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u233w.wav,s000/audio/s000u233n.wav,67533.0,63141.0,True,Highway and freeway mean the same thing.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u234w.wav,s000/audio/s000u234n.wav,77416.0,70827.0,True,The paper boy bought two apples and three ices.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u235w.wav,s000/audio/s000u235n.wav,71377.0,60395.0,True,I itemize all accounts in my agency.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u236w.wav,s000/audio/s000u236n.wav,70827.0,54905.0,True,Clear pronunciation is appreciated.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u237w.wav,s000/audio/s000u237n.wav,57650.0,40081.0,True,The courier was a dwarf.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u238w.wav,s000/audio/s000u238n.wav,75769.0,62043.0,True,A doctor was in the ambulance with the patient.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u239w.wav,s000/audio/s000u239n.wav,78514.0,80710.0,True,Puree some fruit before preparing the skewers.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u240w.wav,s000/audio/s000u240n.wav,87848.0,68082.0,True,It's not easy to create illuminating examples.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u241w.wav,s000/audio/s000u241n.wav,87299.0,53258.0,True,The hallway opens into a huge chamber.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u242w.wav,s000/audio/s000u242n.wav,84005.0,66435.0,True,May I order a strawberry sundae after I eat dinner?
wtimit,"EN,MA,JP",000,M,s000/audio/s000u243w.wav,s000/audio/s000u243n.wav,85103.0,65886.0,True,They all agree that the essay is barely intelligible.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u244w.wav,s000/audio/s000u244n.wav,80710.0,64239.0,True,Herb's birthday occurs frequently on Thanksgiving.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u245w.wav,s000/audio/s000u245n.wav,64788.0,57101.0,True,Does Hindu ideology honor cows?
wtimit,"EN,MA,JP",000,M,s000/audio/s000u246w.wav,s000/audio/s000u246n.wav,58748.0,63690.0,True,How ancient is this subway escalator?
wtimit,"EN,MA,JP",000,M,s000/audio/s000u247w.wav,s000/audio/s000u247n.wav,98829.0,82906.0,True,The cigarettes in the clay ashtray overflowed onto the oak table.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u248w.wav,s000/audio/s000u248n.wav,61494.0,64239.0,True,Reading in poor light gives you eyestrain.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u249w.wav,s000/audio/s000u249n.wav,70278.0,59847.0,True,I ate every oyster on Nora's plate.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u250w.wav,s000/audio/s000u250n.wav,92789.0,66984.0,True,The Boston Ballet overcame their funding shortage.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u251w.wav,s000/audio/s000u251n.wav,91692.0,91142.0,True,We apply auditory modeling to computer speech recognition.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u252w.wav,s000/audio/s000u252n.wav,77416.0,71926.0,True,The gorgeous butterfly ate a lot of nectar.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u253w.wav,s000/audio/s000u253n.wav,64934.0,67135.0,True,"By eating yogurt, you may live longer."
wtimit,"EN,MA,JP",000,M,s000/audio/s000u254w.wav,s000/audio/s000u254n.wav,55029.0,52828.0,True,Do they allow atheists in church?
wtimit,"EN,MA,JP",000,M,s000/audio/s000u255w.wav,s000/audio/s000u255n.wav,67686.0,62733.0,True,My ideal morning begins with hot coffee.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u256w.wav,s000/audio/s000u256n.wav,69337.0,64384.0,True,The irate actor stomped away idiotically.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u257w.wav,s000/audio/s000u257n.wav,53378.0,49526.0,True,We are open every Monday evening.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u258w.wav,s000/audio/s000u258n.wav,67533.0,72088.0,True,The essay undeniably reflects our view ably.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u259w.wav,s000/audio/s000u259n.wav,69180.0,67135.0,True,Tornados often destroy acres of farm land.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u260w.wav,s000/audio/s000u260n.wav,78514.0,79792.0,True,Remember to allow identical twins to enter freely.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u261w.wav,s000/audio/s000u261n.wav,52709.0,46775.0,True,Do you have the yellow ointment ready?
wtimit,"EN,MA,JP",000,M,s000/audio/s000u262w.wav,s000/audio/s000u262n.wav,68082.0,64384.0,True,Can the agency overthrow alien forces?
wtimit,"EN,MA,JP",000,M,s000/audio/s000u263w.wav,s000/audio/s000u263n.wav,56552.0,53928.0,True,How oily do you like your salad dressing?
wtimit,"EN,MA,JP",000,M,s000/audio/s000u264w.wav,s000/audio/s000u264n.wav,64239.0,58881.0,True,We saw eight tiny icicles below our roof.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u265w.wav,s000/audio/s000u265n.wav,59298.0,60532.0,True,"The saw is broken, so chop the wood instead."
wtimit,"EN,MA,JP",000,M,s000/audio/s000u266w.wav,s000/audio/s000u266n.wav,62592.0,56680.0,True,Withdraw only as much money as you need.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u267w.wav,s000/audio/s000u267n.wav,74671.0,77306.0,True,"Draw every outer line first, then fill in the interior."
wtimit,"EN,MA,JP",000,M,s000/audio/s000u268w.wav,s000/audio/s000u268n.wav,65337.0,73688.0,True,The jaw operates by using antagonistic muscles.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u269w.wav,s000/audio/s000u269n.wav,50512.0,54232.0,True,Do atypical farmers grow oats?
wtimit,"EN,MA,JP",000,M,s000/audio/s000u270w.wav,s000/audio/s000u270n.wav,58199.0,53928.0,True,Are holiday aprons available to us?
wtimit,"EN,MA,JP",000,M,s000/audio/s000u271w.wav,s000/audio/s000u271n.wav,61494.0,63283.0,True,Be careful not to plow over the flower beds.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u272w.wav,s000/audio/s000u272n.wav,57101.0,57230.0,True,Allow each child to have an ice pop.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u273w.wav,s000/audio/s000u273n.wav,71926.0,61082.0,True,The angry boy answered but didn't look up.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u274w.wav,s000/audio/s000u274n.wav,62592.0,69887.0,True,Cliff was soothed by the luxurious massage.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u275w.wav,s000/audio/s000u275n.wav,60944.0,67686.0,True,Steve wore a bright red cashmere sweater.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u276w.wav,s000/audio/s000u276n.wav,51062.0,55580.0,True,John's brother repainted the garage door.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u277w.wav,s000/audio/s000u277n.wav,51062.0,52828.0,True,The rose corsage smelled sweet.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u278w.wav,s000/audio/s000u278n.wav,93888.0,100153.0,True,"To further his prestige, he occasionally reads the Wall Street Journal."
wtimit,"EN,MA,JP",000,M,s000/audio/s000u279w.wav,s000/audio/s000u279n.wav,80161.0,75940.0,True,Alice's ability to work without supervision is noteworthy.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u280w.wav,s000/audio/s000u280n.wav,50512.0,43473.0,True,The oasis was a mirage.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u281w.wav,s000/audio/s000u281n.wav,85652.0,77041.0,True,Cory and Trish played tag with beach balls for hours.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u282w.wav,s000/audio/s000u282n.wav,96084.0,87496.0,True,The tooth fairy forgot to come when Roger's tooth fell out.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u283w.wav,s000/audio/s000u283n.wav,84005.0,79792.0,True,Planned parenthood organizations promote birth control.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u284w.wav,s000/audio/s000u284n.wav,85652.0,80893.0,True,Jeff thought you argued in favor of a centrifuge purchase.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u285w.wav,s000/audio/s000u285n.wav,73024.0,69337.0,True,Rich purchased several signed lithographs.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u286w.wav,s000/audio/s000u286n.wav,101574.0,90798.0,True,"In every major cloverleaf, traffic sometimes gets backed up."
wtimit,"EN,MA,JP",000,M,s000/audio/s000u287w.wav,s000/audio/s000u287n.wav,66984.0,70437.0,True,"In the long run, it pays to buy quality clothing."
wtimit,"EN,MA,JP",000,M,s000/audio/s000u288w.wav,s000/audio/s000u288n.wav,74671.0,71538.0,True,Brush fires are common in the dry underbrush of Nevada.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u289w.wav,s000/audio/s000u289n.wav,79612.0,72088.0,True,Weatherproof galoshes are very useful in Seattle.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u290w.wav,s000/audio/s000u290n.wav,95535.0,83094.0,True,This brochure is particularly informative for a prospective buyer.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u291w.wav,s000/audio/s000u291n.wav,65886.0,55580.0,True,The avalanche triggered a minor earthquake.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u292w.wav,s000/audio/s000u292n.wav,74671.0,84745.0,True,These exclusive documents must be locked up at all times.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u293w.wav,s000/audio/s000u293n.wav,65489.0,63283.0,True,Please take this dirty table cloth to the cleaners for me.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u294w.wav,s000/audio/s000u294n.wav,57101.0,53378.0,True,Should giraffes be kept in small zoos?
wtimit,"EN,MA,JP",000,M,s000/audio/s000u295w.wav,s000/audio/s000u295n.wav,69180.0,81993.0,True,"If Carol comes tomorrow, have her arrange for a meeting at two."
wtimit,"EN,MA,JP",000,M,s000/audio/s000u296w.wav,s000/audio/s000u296n.wav,65886.0,68787.0,True,The two artists exchanged autographs.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u297w.wav,s000/audio/s000u297n.wav,55454.0,54479.0,True,Rock-and-roll music has a great rhythm.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u298w.wav,s000/audio/s000u298n.wav,76820.0,72639.0,True,I'd rather not buy these shoes than be overcharged.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u299w.wav,s000/audio/s000u299n.wav,68082.0,68236.0,True,Shaving cream is a popular item on Halloween.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u300w.wav,s000/audio/s000u300n.wav,54905.0,55029.0,True,Amoebas change shape constantly.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u301w.wav,s000/audio/s000u301n.wav,75769.0,73189.0,True,We like bleu cheese but Victor prefers swiss cheese.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u302w.wav,s000/audio/s000u302n.wav,74122.0,59982.0,True,Tofu is made from processed soybeans.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u303w.wav,s000/audio/s000u303n.wav,45124.0,53928.0,True,The bluejay flew over the high building.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u304w.wav,s000/audio/s000u304n.wav,58881.0,58331.0,True,Cheap stockings run the first time they're worn.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u305w.wav,s000/audio/s000u305n.wav,56130.0,54479.0,True,Cottage cheese with chives is delicious.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u306w.wav,s000/audio/s000u306n.wav,52278.0,57781.0,True,A chosen few will become Generals.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u307w.wav,s000/audio/s000u307n.wav,45674.0,50627.0,True,The meeting is now adjourned.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u308w.wav,s000/audio/s000u308n.wav,72088.0,68787.0,True,Shipbuilding is a most fascinating process.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u309w.wav,s000/audio/s000u309n.wav,85652.0,76867.0,True,The proof that you are seeking is not available in books.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u310w.wav,s000/audio/s000u310n.wav,63141.0,66984.0,True,The hood of the jeep was steaming in the hot sun.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u311w.wav,s000/audio/s000u311n.wav,123536.0,93339.0,True,My desires are simple: give me one informative paragraph on the subject.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u312w.wav,s000/audio/s000u312n.wav,96084.0,77965.0,True,Those answers will be straightforward if you think them through carefully first.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u313w.wav,s000/audio/s000u313n.wav,74671.0,72475.0,True,Drop five forms in the box before you go out.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u314w.wav,s000/audio/s000u314n.wav,93888.0,77965.0,True,"If people were more generous, there would be no need for welfare."
wtimit,"EN,MA,JP",000,M,s000/audio/s000u315w.wav,s000/audio/s000u315n.wav,68082.0,64239.0,True,Bob found more clams at the ocean's edge.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u316w.wav,s000/audio/s000u316n.wav,66435.0,64788.0,True,That dog chases cats mercilessly.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u317w.wav,s000/audio/s000u317n.wav,74671.0,60395.0,True,The cranberry bog gets very pretty in Autumn.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u318w.wav,s000/audio/s000u318n.wav,57101.0,56552.0,True,Please dig my potatoes up before frost.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u319w.wav,s000/audio/s000u319n.wav,76318.0,62592.0,True,A big goat idly ambled through the farmyard.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u320w.wav,s000/audio/s000u320n.wav,77416.0,71377.0,True,The nearest synagogue may not be within walking distance.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u321w.wav,s000/audio/s000u321n.wav,92241.0,86201.0,True,"The groundhog clearly saw his shadow, but stayed out only a moment."
wtimit,"EN,MA,JP",000,M,s000/audio/s000u322w.wav,s000/audio/s000u322n.wav,78514.0,58574.0,True,A leather handbag would be a suitable gift.
wtimit,"EN,MA,JP",000,M,s000/audio/s000u323w.wav,s000/audio/s000u323n.wav,62592.0,50512.0,True,The fog prevented them from arriving on time.
